order_id,customer_id,order_date,payment_method,order_status,total_amount
ORD003060,CUST00001,2026-04-14,Credit Card,Delivered,144336.6
ORD003061,CUST00818,2025-06-07,Credit Card,Returned,544087.2
ORD003062,CUST00320,2026-01-17,UPI,Delivered,359677.0
ORD003063,CUST00446,2025-05-30,Debit Card,Delivered,18723.8
ORD003064,CUST00058,2025-06-24,Cash on Delivery,Delivered,9363.2
ORD003065,CUST00865,2025-05-10,Net Banking,Delivered,563964.1
ORD003066,CUST00997,2025-11-21,UPI,Delivered,77456.0
ORD003067,CUST00570,2025-03-22,Credit Card,Delivered,373469.6
ORD003068,CUST00424,2026-04-09,Wallet,Delivered,391557.7
ORD003069,CUST00498,2024-11-18,Net Banking,Delivered,180921.7
ORD003070,CUST00852,2025-06-25,Credit Card,Shipped,405222.5
ORD003071,CUST00071,2026-05-09,Cash on Delivery,Shipped,116982.0
ORD003072,CUST00182,2024-11-14,Debit Card,Delivered,316512.0
ORD003073,CUST00424,2025-09-10,UPI,Processing,479724.2
ORD003074,CUST00326,2025-11-20,Net Banking,Cancelled,266951.8
ORD003075,CUST00562,2025-02-28,Net Banking,Cancelled,459389.7
ORD003076,CUST00317,2025-04-10,Net Banking,Delivered,92946.0
ORD003077,CUST00111,2024-12-14,Cash on Delivery,Delivered,151096.0
ORD003078,CUST00280,2025-10-07,Credit Card,Delivered,50764.2
ORD003079,CUST00105,2025-07-23,UPI,Delivered,500409.6
ORD003080,CUST00226,2025-01-29,UPI,Delivered,189056.4
ORD003081,CUST00203,2025-11-04,Debit Card,Delivered,370689.8
ORD003082,CUST00099,2026-02-09,Net Banking,Delivered,396824.1
ORD003083,CUST00119,2025-11-06,Cash on Delivery,Delivered,118164.0
ORD003084,CUST00065,2025-10-06,UPI,Shipped,857678.55
ORD003085,CUST00502,2025-04-24,UPI,Delivered,427180.95
ORD003086,CUST00179,2024-07-26,Wallet,Delivered,230349.05
ORD003087,CUST00749,2025-06-24,UPI,Shipped,174853.05
ORD003088,CUST00710,2026-01-20,Credit Card,Delivered,130647.75
ORD003089,CUST00020,2024-07-08,UPI,Delivered,506083.65
ORD003090,CUST00443,2025-08-04,Debit Card,Delivered,399746.6
ORD003091,CUST00702,2026-05-06,Debit Card,Delivered,546089.9
ORD003092,CUST00412,2025-09-05,Net Banking,Delivered,568513.4
ORD003093,CUST00812,2025-06-10,Net Banking,Delivered,130908.8
ORD003094,CUST00181,2025-02-27,Credit Card,Processing,272725.4
ORD003095,CUST00956,2026-04-02,Cash on Delivery,Cancelled,392316.7
ORD003096,CUST00811,2024-07-10,Credit Card,Delivered,313820.2
ORD003097,CUST00714,2025-05-29,Cash on Delivery,Delivered,577976.8
ORD003098,CUST00067,2026-02-09,Net Banking,Delivered,291936.4
ORD003099,CUST00891,2025-07-27,Credit Card,Delivered,93485.0
ORD003100,CUST00217,2025-04-16,UPI,Delivered,117682.1
ORD003101,CUST00501,2026-02-13,Net Banking,Delivered,372365.9
ORD003102,CUST00287,2025-05-24,UPI,Delivered,74808.9
ORD003103,CUST00393,2026-04-26,Cash on Delivery,Delivered,752686.9
ORD003104,CUST00935,2026-05-15,Credit Card,Cancelled,319967.2
ORD003105,CUST00459,2024-07-24,Wallet,Delivered,524876.4
ORD003106,CUST00870,2024-11-16,Cash on Delivery,Cancelled,733317.2
ORD003107,CUST00487,2024-08-11,Credit Card,Shipped,220145.4
ORD003108,CUST00079,2025-09-04,Debit Card,Shipped,57857.85
ORD003109,CUST00969,2024-07-15,Debit Card,Delivered,550786.1
ORD003110,CUST00515,2025-12-06,UPI,Shipped,89030.7
ORD003111,CUST00351,2026-01-14,Cash on Delivery,Delivered,461276.7
ORD003112,CUST00583,2026-06-24,UPI,Delivered,190756.6
ORD003113,CUST00042,2024-09-26,Debit Card,Shipped,274644.0
ORD003114,CUST00171,2025-09-19,Debit Card,Delivered,509390.0
ORD003115,CUST00609,2026-04-23,Credit Card,Delivered,49207.15
ORD003116,CUST00280,2026-04-24,Net Banking,Delivered,382453.6
ORD003117,CUST00258,2024-11-18,Net Banking,Shipped,125477.1
ORD003118,CUST00447,2025-10-13,UPI,Delivered,43479.6
ORD003119,CUST00497,2024-08-13,UPI,Delivered,382434.8
ORD003120,CUST00643,2024-11-13,Cash on Delivery,Delivered,92451.1
ORD003121,CUST00061,2024-11-29,Credit Card,Delivered,115781.5
ORD003122,CUST00763,2026-02-27,Credit Card,Delivered,251640.0
ORD003123,CUST00781,2024-09-06,UPI,Delivered,626153.3
ORD003124,CUST00547,2026-06-10,UPI,Shipped,255870.6
ORD003125,CUST00281,2025-04-22,Credit Card,Delivered,508507.65
ORD003126,CUST00570,2026-03-03,Net Banking,Delivered,122424.3
ORD003127,CUST00568,2026-04-10,Credit Card,Delivered,197696.9
ORD003128,CUST00169,2025-02-25,Debit Card,Shipped,134310.5
ORD003129,CUST00604,2026-05-24,UPI,Delivered,256080.25
ORD003130,CUST00003,2026-04-01,UPI,Delivered,89600.2
ORD003131,CUST00719,2025-01-09,Cash on Delivery,Delivered,494077.4
ORD003132,CUST00302,2025-11-01,Credit Card,Delivered,145254.6
ORD003133,CUST00793,2024-08-02,UPI,Delivered,59358.0
ORD003134,CUST00424,2025-02-10,Debit Card,Delivered,326742.0
ORD003135,CUST00406,2025-01-25,Debit Card,Processing,273729.0
ORD003136,CUST00032,2025-09-02,Debit Card,Shipped,142636.4
ORD003137,CUST00333,2025-09-25,UPI,Delivered,470203.8
ORD003138,CUST00896,2026-06-17,Debit Card,Shipped,528538.9
ORD003139,CUST00686,2024-08-03,Credit Card,Delivered,588775.2
ORD003140,CUST00002,2025-10-05,UPI,Delivered,143244.0
ORD003141,CUST00394,2024-12-29,UPI,Delivered,253429.1
ORD003142,CUST00076,2024-11-19,UPI,Delivered,609099.65
ORD003143,CUST00148,2026-06-06,Credit Card,Delivered,651265.95
ORD003144,CUST00703,2024-11-06,Credit Card,Delivered,380837.35
ORD003145,CUST00635,2025-04-04,UPI,Delivered,382653.45
ORD003146,CUST00333,2024-12-04,UPI,Delivered,597844.3
ORD003147,CUST00232,2025-01-16,UPI,Delivered,96933.0
ORD003148,CUST00733,2024-12-15,Credit Card,Delivered,441117.9
ORD003149,CUST00642,2024-11-19,Net Banking,Shipped,10263.6
ORD003150,CUST00449,2024-07-13,Credit Card,Delivered,658461.9
ORD003151,CUST00764,2024-11-15,Wallet,Delivered,271959.7
ORD003152,CUST00785,2025-01-14,Cash on Delivery,Delivered,77297.4
ORD003153,CUST00528,2025-04-11,Credit Card,Delivered,185868.2
ORD003154,CUST00287,2024-08-29,Credit Card,Delivered,266853.0
ORD003155,CUST00136,2024-08-08,Credit Card,Cancelled,188815.35
ORD003156,CUST00375,2024-11-04,Credit Card,Delivered,614085.0
ORD003157,CUST00744,2026-03-28,Debit Card,Delivered,285721.4
ORD003158,CUST00215,2025-04-24,UPI,Delivered,522729.8
ORD003159,CUST00112,2026-06-11,Credit Card,Processing,132015.15
ORD003160,CUST00777,2025-11-26,UPI,Shipped,343758.6
ORD003161,CUST00055,2026-03-25,UPI,Delivered,717425.4
ORD003162,CUST00959,2025-03-22,UPI,Delivered,188230.5
ORD003163,CUST00843,2025-04-01,UPI,Delivered,131956.7
ORD003164,CUST00661,2026-05-01,UPI,Delivered,309932.0
ORD003165,CUST00335,2024-08-23,UPI,Delivered,727121.7
ORD003166,CUST00908,2024-10-04,Net Banking,Delivered,22033.0
ORD003167,CUST00799,2025-10-31,Cash on Delivery,Delivered,184550.2
ORD003168,CUST00256,2026-05-26,UPI,Delivered,892162.8
ORD003169,CUST00202,2026-01-25,Debit Card,Delivered,343042.0
ORD003170,CUST00157,2024-12-30,Credit Card,Delivered,255390.0
ORD003171,CUST00925,2025-03-27,UPI,Delivered,29596.3
ORD003172,CUST00985,2025-02-13,UPI,Delivered,2868.0
ORD003173,CUST00907,2025-03-20,UPI,Delivered,147040.0
ORD003174,CUST00896,2026-03-18,Net Banking,Shipped,456486.0
ORD003175,CUST00793,2026-01-16,UPI,Delivered,464351.4
ORD003176,CUST00842,2025-12-20,Debit Card,Delivered,345774.9
ORD003177,CUST00967,2026-06-05,Debit Card,Delivered,657457.55
ORD003178,CUST00882,2024-08-02,Debit Card,Delivered,183057.6
ORD003179,CUST00688,2024-12-30,Debit Card,Delivered,207842.85
ORD003180,CUST00144,2026-05-03,UPI,Processing,579064.2
ORD003181,CUST00342,2025-05-18,UPI,Delivered,318050.25
ORD003182,CUST00108,2025-10-02,Debit Card,Delivered,110910.0
ORD003183,CUST00796,2025-08-03,UPI,Delivered,478160.55
ORD003184,CUST00224,2026-03-31,UPI,Delivered,552789.6
ORD003185,CUST00940,2025-09-11,Debit Card,Delivered,302051.8
ORD003186,CUST00421,2026-03-28,UPI,Delivered,174669.9
ORD003187,CUST00636,2025-09-16,Debit Card,Delivered,324276.0
ORD003188,CUST00222,2025-02-14,Wallet,Delivered,932882.0
ORD003189,CUST00125,2025-12-29,Net Banking,Cancelled,202269.6
ORD003190,CUST00885,2026-03-08,Credit Card,Delivered,161345.2
ORD003191,CUST00071,2024-12-16,Credit Card,Delivered,237103.5
ORD003192,CUST00481,2025-11-04,Debit Card,Delivered,820597.15
ORD003193,CUST00275,2024-12-05,Wallet,Delivered,129980.0
ORD003194,CUST00526,2026-02-14,UPI,Shipped,278841.6
ORD003195,CUST00731,2026-03-02,Net Banking,Delivered,151924.2
ORD003196,CUST00863,2025-01-14,UPI,Delivered,444063.75
ORD003197,CUST00577,2024-12-04,UPI,Delivered,602077.5
ORD003198,CUST00262,2026-05-18,Credit Card,Processing,438441.2
ORD003199,CUST00481,2024-11-10,UPI,Delivered,273051.3
ORD003200,CUST00114,2025-02-21,UPI,Delivered,153863.0
ORD003201,CUST00391,2026-04-29,UPI,Delivered,157552.0
ORD003202,CUST00936,2025-01-15,Wallet,Delivered,138809.7
ORD003203,CUST00676,2025-05-10,UPI,Delivered,388493.4
ORD003204,CUST00522,2026-06-21,Net Banking,Delivered,42291.0
ORD003205,CUST00256,2024-11-11,Wallet,Delivered,195029.4
ORD003206,CUST00911,2025-10-10,UPI,Cancelled,309542.8
ORD003207,CUST00942,2025-06-04,UPI,Delivered,457164.8
ORD003208,CUST00025,2024-10-18,UPI,Delivered,150311.6
ORD003209,CUST00595,2024-07-13,UPI,Shipped,330569.55
ORD003210,CUST00069,2026-03-30,UPI,Processing,125673.0
ORD003211,CUST00668,2025-08-29,Cash on Delivery,Delivered,729538.5
ORD003212,CUST00054,2024-07-28,UPI,Delivered,32512.0
ORD003213,CUST00430,2025-04-03,UPI,Delivered,12294.0
ORD003214,CUST00903,2025-09-19,Credit Card,Processing,484423.4
ORD003215,CUST00800,2026-02-07,UPI,Delivered,28580.0
ORD003216,CUST00856,2026-02-03,Credit Card,Delivered,294099.9
ORD003217,CUST00175,2025-08-30,UPI,Delivered,331003.8
ORD003218,CUST00329,2025-11-21,Cash on Delivery,Delivered,292484.0
ORD003219,CUST00202,2025-01-03,Credit Card,Delivered,92696.0
ORD003220,CUST00502,2024-10-11,UPI,Delivered,155858.4
ORD003221,CUST00108,2024-10-14,Debit Card,Delivered,221032.2
ORD003222,CUST00238,2026-04-14,Credit Card,Delivered,177931.4
ORD003223,CUST00312,2026-03-12,Net Banking,Delivered,291192.0
ORD003224,CUST00155,2025-02-02,Net Banking,Delivered,174984.1
ORD003225,CUST00637,2026-07-09,Credit Card,Delivered,127423.5
ORD003226,CUST00975,2025-02-02,UPI,Cancelled,658144.95
ORD003227,CUST00803,2024-09-16,Wallet,Delivered,276233.8
ORD003228,CUST00183,2024-11-10,UPI,Shipped,253569.6
ORD003229,CUST00542,2026-05-22,Wallet,Delivered,57933.0
ORD003230,CUST00686,2025-10-01,Debit Card,Delivered,77719.6
ORD003231,CUST00047,2024-08-21,UPI,Processing,219830.7
ORD003232,CUST00412,2025-06-18,UPI,Delivered,440799.3
ORD003233,CUST00444,2026-03-05,Debit Card,Returned,585460.3
ORD003234,CUST00649,2025-03-23,Net Banking,Delivered,466131.85
ORD003235,CUST00919,2026-02-11,Net Banking,Delivered,59538.1
ORD003236,CUST00517,2025-10-15,UPI,Delivered,155232.6
ORD003237,CUST00340,2025-05-09,UPI,Delivered,245981.0
ORD003238,CUST00021,2025-03-08,Debit Card,Shipped,438593.5
ORD003239,CUST00448,2026-06-13,Debit Card,Returned,303843.4
ORD003240,CUST00339,2026-05-18,Cash on Delivery,Delivered,182771.9
ORD003241,CUST00803,2025-10-26,Credit Card,Shipped,262764.3
ORD003242,CUST00054,2025-10-17,Cash on Delivery,Processing,80316.8
ORD003243,CUST00693,2025-10-28,Debit Card,Cancelled,361590.1
ORD003244,CUST00898,2024-10-20,Debit Card,Delivered,227446.0
ORD003245,CUST00385,2024-08-20,Debit Card,Delivered,58277.7
ORD003246,CUST00943,2024-10-07,UPI,Cancelled,337080.0
ORD003247,CUST00420,2024-10-26,UPI,Processing,249076.0
ORD003248,CUST00634,2025-01-12,UPI,Processing,401146.0
ORD003249,CUST00825,2025-07-28,Debit Card,Delivered,741331.0
ORD003250,CUST00889,2025-05-15,UPI,Delivered,100824.0
ORD003251,CUST00572,2024-12-08,Credit Card,Delivered,234595.3
ORD003252,CUST00645,2024-09-04,Credit Card,Delivered,81596.7
ORD003253,CUST00423,2025-07-16,UPI,Shipped,33254.4
ORD003254,CUST00601,2025-06-30,Debit Card,Delivered,510268.0
ORD003255,CUST00543,2025-03-04,Cash on Delivery,Shipped,528672.35
ORD003256,CUST00924,2025-10-07,Credit Card,Delivered,449556.4
ORD003257,CUST00487,2025-04-22,Wallet,Delivered,887433.5
ORD003258,CUST00905,2025-02-08,Debit Card,Delivered,157379.2
ORD003259,CUST00874,2024-11-09,Net Banking,Shipped,160883.5
ORD003260,CUST00211,2024-08-27,Wallet,Delivered,255493.6
ORD003261,CUST00437,2026-06-12,UPI,Delivered,456617.95
ORD003262,CUST00868,2024-07-19,UPI,Delivered,372526.6
ORD003263,CUST00518,2025-05-02,Net Banking,Delivered,240742.6
ORD003264,CUST00162,2024-11-26,Debit Card,Delivered,423142.0
ORD003265,CUST00682,2025-10-13,Net Banking,Delivered,311949.3
ORD003266,CUST00791,2026-03-01,Net Banking,Delivered,196406.4
ORD003267,CUST00934,2026-05-12,Wallet,Cancelled,546442.75
ORD003268,CUST00475,2025-02-01,UPI,Delivered,328237.8
ORD003269,CUST00768,2025-11-17,Debit Card,Delivered,662322.1
ORD003270,CUST00530,2024-09-18,UPI,Returned,551201.2
ORD003271,CUST00309,2025-09-20,Debit Card,Delivered,14028.0
ORD003272,CUST00280,2024-12-12,UPI,Delivered,115755.0
ORD003273,CUST00376,2026-06-08,UPI,Delivered,49157.45
ORD003274,CUST00917,2025-06-21,Debit Card,Delivered,159433.6
ORD003275,CUST00334,2025-03-30,Debit Card,Delivered,107811.0
ORD003276,CUST00615,2025-11-03,Credit Card,Delivered,230060.8
ORD003277,CUST00501,2026-03-18,UPI,Processing,195482.8
ORD003278,CUST00400,2024-09-21,Cash on Delivery,Shipped,348120.7
ORD003279,CUST00868,2025-10-06,Debit Card,Delivered,278067.5
ORD003280,CUST00863,2024-10-18,Net Banking,Delivered,274779.0
ORD003281,CUST00867,2024-11-25,Wallet,Processing,432860.2
ORD003282,CUST00629,2025-05-11,Debit Card,Delivered,691895.25
ORD003283,CUST00279,2025-06-19,Cash on Delivery,Delivered,179654.0
ORD003284,CUST00645,2024-09-05,Credit Card,Delivered,211788.8
ORD003285,CUST00104,2026-01-05,Debit Card,Shipped,106979.4
ORD003286,CUST00714,2025-01-01,UPI,Shipped,271231.25
ORD003287,CUST00778,2024-09-23,Credit Card,Delivered,131890.0
ORD003288,CUST00834,2025-07-17,Credit Card,Delivered,209099.8
ORD003289,CUST00865,2025-04-23,Credit Card,Delivered,250814.0
ORD003290,CUST00743,2025-01-04,Debit Card,Delivered,333093.0
ORD003291,CUST00502,2026-01-20,Cash on Delivery,Delivered,185043.0
ORD003292,CUST00554,2025-05-15,UPI,Delivered,15606.0
ORD003293,CUST00531,2024-10-15,UPI,Shipped,242972.0
ORD003294,CUST00965,2025-06-01,Net Banking,Returned,437076.05
ORD003295,CUST00806,2026-05-03,UPI,Delivered,257976.95
ORD003296,CUST00823,2025-02-05,Wallet,Processing,373592.0
ORD003297,CUST00697,2025-07-10,UPI,Delivered,160608.65
ORD003298,CUST00767,2025-03-12,UPI,Delivered,10402.0
ORD003299,CUST00094,2024-11-02,UPI,Delivered,261496.9
ORD003300,CUST00172,2025-12-08,UPI,Delivered,370210.0
ORD003301,CUST00526,2026-05-01,Cash on Delivery,Shipped,605211.1
ORD003302,CUST00230,2025-08-07,UPI,Delivered,31680.6
ORD003303,CUST00210,2025-11-08,Wallet,Shipped,82562.2
ORD003304,CUST00148,2026-06-20,Net Banking,Delivered,538157.1
ORD003305,CUST00243,2025-05-13,UPI,Delivered,141617.6
ORD003306,CUST00536,2025-01-19,Credit Card,Delivered,121810.8
ORD003307,CUST00027,2025-05-01,UPI,Delivered,328223.5
ORD003308,CUST00027,2024-09-25,UPI,Cancelled,312113.4
ORD003309,CUST00445,2026-06-04,Cash on Delivery,Delivered,9004.0
ORD003310,CUST00585,2026-06-11,Cash on Delivery,Delivered,641165.2
ORD003311,CUST00341,2024-10-26,Net Banking,Delivered,92157.0
ORD003312,CUST00951,2026-01-03,Net Banking,Delivered,240527.4
ORD003313,CUST00973,2024-07-27,Debit Card,Delivered,237667.7
ORD003314,CUST00111,2026-05-30,UPI,Delivered,368280.0
ORD003315,CUST00111,2025-11-02,UPI,Shipped,133920.4
ORD003316,CUST00809,2025-06-03,Credit Card,Delivered,36722.25
ORD003317,CUST00993,2024-10-09,Credit Card,Shipped,265914.1
ORD003318,CUST00106,2025-06-21,Net Banking,Delivered,576066.6
ORD003319,CUST00564,2026-03-28,Credit Card,Delivered,251517.0
ORD003320,CUST00253,2026-02-23,Credit Card,Delivered,31535.25
ORD003321,CUST00519,2025-01-01,UPI,Delivered,8212.0
ORD003322,CUST00280,2024-07-28,Debit Card,Delivered,507182.2
ORD003323,CUST00605,2024-07-11,Credit Card,Delivered,607869.6
ORD003324,CUST00326,2025-09-24,UPI,Delivered,489382.4
ORD003325,CUST00991,2025-10-11,Debit Card,Delivered,347353.2
ORD003326,CUST00945,2024-11-07,Net Banking,Processing,387356.15
ORD003327,CUST00659,2025-12-02,UPI,Delivered,216044.9
ORD003328,CUST00119,2026-02-04,UPI,Delivered,802010.0
ORD003329,CUST00839,2026-05-22,Debit Card,Delivered,275310.2
ORD003330,CUST00119,2025-08-26,UPI,Delivered,251421.55
ORD003331,CUST00674,2026-06-08,UPI,Delivered,125638.4
ORD003332,CUST00129,2025-02-01,Credit Card,Delivered,200287.4
ORD003333,CUST00845,2025-03-09,UPI,Delivered,166062.0
ORD003334,CUST00319,2026-05-18,Credit Card,Delivered,682243.7
ORD003335,CUST00990,2024-10-22,Credit Card,Delivered,301356.0
ORD003336,CUST00962,2025-02-03,UPI,Cancelled,304602.0
ORD003337,CUST00436,2024-08-24,Credit Card,Delivered,595796.2
ORD003338,CUST00764,2024-12-03,UPI,Delivered,269627.3
ORD003339,CUST00365,2024-11-14,Net Banking,Delivered,306824.4
ORD003340,CUST00956,2026-01-06,UPI,Delivered,144883.0
ORD003341,CUST00720,2024-09-28,Wallet,Delivered,939981.75
ORD003342,CUST00895,2024-08-25,UPI,Delivered,166418.4
ORD003343,CUST00260,2025-04-08,UPI,Delivered,115357.8
ORD003344,CUST00634,2025-12-26,Debit Card,Delivered,137086.4
ORD003345,CUST00283,2025-01-02,Debit Card,Shipped,309351.1
ORD003346,CUST00404,2026-05-07,Credit Card,Delivered,380226.5
ORD003347,CUST00432,2025-03-22,UPI,Delivered,72284.0
ORD003348,CUST00370,2025-04-09,UPI,Shipped,546445.6
ORD003349,CUST00294,2024-07-15,Cash on Delivery,Delivered,741538.9
ORD003350,CUST00889,2025-03-11,Cash on Delivery,Delivered,227667.0
ORD003351,CUST00728,2024-09-19,Debit Card,Delivered,351550.2
ORD003352,CUST00836,2025-02-03,UPI,Delivered,154827.8
ORD003353,CUST00362,2024-12-18,Net Banking,Shipped,334079.2
ORD003354,CUST00655,2026-01-18,Net Banking,Delivered,431712.0
ORD003355,CUST00895,2026-02-27,Credit Card,Shipped,128140.0
ORD003356,CUST00276,2024-10-24,UPI,Delivered,177597.0
ORD003357,CUST00050,2024-09-23,UPI,Delivered,72876.0
ORD003358,CUST00073,2025-10-02,UPI,Delivered,547342.0
ORD003359,CUST00919,2025-11-16,Debit Card,Processing,99976.1
ORD003360,CUST00424,2024-09-27,UPI,Cancelled,6213.0
ORD003361,CUST00788,2025-02-25,UPI,Delivered,211507.8
ORD003362,CUST00357,2025-01-08,UPI,Delivered,171463.4
ORD003363,CUST00390,2025-12-07,UPI,Shipped,504513.6
ORD003364,CUST00468,2026-04-22,UPI,Delivered,390758.4
ORD003365,CUST00324,2024-08-15,UPI,Delivered,431316.1
ORD003366,CUST00926,2025-08-13,UPI,Shipped,427757.3
ORD003367,CUST00306,2026-04-30,UPI,Delivered,264471.4
ORD003368,CUST00665,2025-06-16,Cash on Delivery,Delivered,11287.0
ORD003369,CUST00746,2025-07-19,UPI,Delivered,375369.55
ORD003370,CUST00701,2026-06-20,UPI,Delivered,217797.3
ORD003371,CUST00543,2025-10-10,UPI,Delivered,214684.8
ORD003372,CUST00831,2025-07-01,Net Banking,Delivered,297628.8
ORD003373,CUST00513,2025-11-15,Credit Card,Delivered,71622.0
ORD003374,CUST00233,2024-10-24,UPI,Shipped,290180.0
ORD003375,CUST00828,2025-01-26,UPI,Delivered,1382.4
ORD003376,CUST00893,2025-07-05,Credit Card,Delivered,393700.4
ORD003377,CUST00645,2025-10-21,UPI,Delivered,282090.0
ORD003378,CUST00862,2024-10-14,Debit Card,Processing,25746.0
ORD003379,CUST00379,2025-04-24,Net Banking,Delivered,304231.2
ORD003380,CUST00625,2025-12-27,Cash on Delivery,Delivered,73147.0
ORD003381,CUST00063,2026-02-03,UPI,Delivered,64563.0
ORD003382,CUST00163,2025-01-19,Debit Card,Delivered,532775.35
ORD003383,CUST00074,2026-05-06,UPI,Delivered,584894.6
ORD003384,CUST00308,2024-10-17,Credit Card,Delivered,98286.4
ORD003385,CUST00047,2024-11-04,Debit Card,Delivered,688477.95
ORD003386,CUST00311,2024-09-18,Net Banking,Delivered,7310.25
ORD003387,CUST00022,2025-08-01,UPI,Delivered,262828.0
ORD003388,CUST00108,2025-09-04,Cash on Delivery,Delivered,127879.4
ORD003389,CUST00817,2025-01-07,UPI,Delivered,652135.4
ORD003390,CUST00736,2026-01-09,UPI,Delivered,451393.0
ORD003391,CUST00391,2026-04-04,Credit Card,Delivered,235330.2
ORD003392,CUST00311,2025-01-21,Wallet,Delivered,533169.25
ORD003393,CUST00723,2025-11-08,Credit Card,Delivered,51262.4
ORD003394,CUST00327,2026-03-19,Net Banking,Delivered,245623.65
ORD003395,CUST00113,2025-12-14,UPI,Shipped,44336.5
ORD003396,CUST00925,2025-03-14,Credit Card,Delivered,258219.35
ORD003397,CUST00795,2026-01-03,UPI,Delivered,258884.05
ORD003398,CUST00359,2026-07-01,UPI,Delivered,229568.0
ORD003399,CUST00336,2025-08-31,Net Banking,Delivered,181781.0
ORD003400,CUST00676,2026-03-14,UPI,Delivered,416330.8
ORD003401,CUST00585,2024-10-01,UPI,Delivered,256150.0
ORD003402,CUST00977,2025-10-09,UPI,Delivered,164478.6
ORD003403,CUST00856,2024-11-25,Credit Card,Delivered,425751.3
ORD003404,CUST00836,2026-01-30,Credit Card,Delivered,378121.2
ORD003405,CUST00692,2026-06-28,UPI,Delivered,423492.8
ORD003406,CUST00090,2024-07-13,UPI,Delivered,332682.9
ORD003407,CUST00110,2025-02-27,Credit Card,Delivered,219072.8
ORD003408,CUST00383,2026-07-09,UPI,Processing,390670.2
ORD003409,CUST00425,2025-09-02,UPI,Delivered,190042.6
ORD003410,CUST00602,2025-07-18,Credit Card,Delivered,132540.5
ORD003411,CUST00672,2025-07-25,UPI,Delivered,181739.0
ORD003412,CUST00145,2024-08-09,UPI,Delivered,145961.0
ORD003413,CUST00661,2025-06-08,Credit Card,Delivered,325139.6
ORD003414,CUST00990,2025-07-25,Debit Card,Delivered,554877.8
ORD003415,CUST00957,2025-11-12,Debit Card,Delivered,6030.0
ORD003416,CUST00568,2025-04-30,Net Banking,Delivered,212164.5
ORD003417,CUST00006,2026-04-13,Debit Card,Delivered,304359.45
ORD003418,CUST00730,2025-09-27,Cash on Delivery,Delivered,248184.0
ORD003419,CUST00317,2024-12-09,Credit Card,Delivered,85845.15
ORD003420,CUST00590,2024-12-17,Net Banking,Delivered,30393.6
